,PCODE,Name,Municipality,n_pixels,date,monthly_total_rfh,monthly_max_rfh,monthly_avg_rfq,num_wet_dekads,spi_3,spi_6,year,return_2yr,return_5yr,return_10yr,exceeds_2yr,exceeds_5yr,exceeds_10yr
4053,GH0717,Ga West Municipal,Greater Accra,7.0,2004-05-01,147.000002,75.57143,88.65664666666667,3,-0.8006692724217812,-0.8816540031222142,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4054,GH0717,Ga West Municipal,Greater Accra,7.0,2004-06-01,91.142855,53.42857,51.024404000000004,3,-1.3792796652015866,-1.7825256511331078,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4055,GH0717,Ga West Municipal,Greater Accra,7.0,2004-07-01,48.999999,30.142857,59.856873,3,-1.8586020840083328,-1.8652129250435399,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4056,GH0717,Ga West Municipal,Greater Accra,7.0,2004-08-01,23.857143,11.0,67.79201066666667,3,-1.7561116524506446,-0.9995858072574374,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4057,GH0717,Ga West Municipal,Greater Accra,7.0,2004-09-01,183.71428600000002,95.57143,188.19759,3,-0.5897786258183012,-0.030902734694966183,2004,88.3158470289308,60.61425993203608,42.273398879264896,1,1,1
4058,GH0717,Ga West Municipal,Greater Accra,7.0,2004-10-01,146.57143,57.142857,102.352818,3,0.9141895840758719,0.075215039033901,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4059,GH0717,Ga West Municipal,Greater Accra,7.0,2004-11-01,57.571428,26.428572,79.84847333333335,3,0.8719082109995281,-0.18258492488655897,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4060,GH0717,Ga West Municipal,Greater Accra,7.0,2004-12-01,36.142857,23.0,99.771802,3,0.2520052141444786,0.01824428445599074,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4061,GH0717,Ga West Municipal,Greater Accra,7.0,2005-01-01,8.428571699999999,3.857143,72.22810033333333,3,-0.4516092826035794,0.6792818304123523,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4062,GH0717,Ga West Municipal,Greater Accra,7.0,2005-02-01,34.714286,12.714286,96.654808,3,-0.16928186060206551,1.051172464859572,2005,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
